NC_000913.3	1	1403	-	chromosomal replication initiator protein DnaA	NP_418157.1	202	FF8AD8	DnaA
NC_000913.3	3766812	3768008	+	2,3-diaminopropionate ammonia-lyase	NP_417347.1	910	f3f3f3	-1
NC_000913.3	3768066	3769277	+	putative peptidase YgeY	NP_417348.1	1092	f3f3f3	-1
NC_000913.3	3769330	3770715	+	phenylhydantoinase	NP_417349.4	238	f3f3f3	-1
NC_000913.3	3770763	3771695	+	putative amino acid kinase YqeA	NP_417350.1	852	f3f3f3	-1
NC_000913.3	3771916	3773541	-	XdhC-CoxI family protein YqeB	NP_417351.1	1180	f3f3f3	-1
NC_000913.3	3773589	3774359	-	uncharacterized protein YqeC	NP_417352.2	-1	f3f3f3	-1
NC_000913.3	3774462	3775040	+	molybdenum cofactor cytidylyltransferase	NP_417353.1	-1	f3f3f3	-1
NC_000913.3	3775362	3778460	+	putative oxidoreductase, Fe-S subunit	NP_417354.1	-1	f3f3f3	-1
NC_000913.3	3778463	3779791	+	putative aminohydrolase	NP_417355.4	-1	f3f3f3	-1
NC_000913.3	3779842	3780617	+	putative oxidoreductase	NP_417356.1	-1	f3f3f3	-1
NC_000913.3	3780618	3783488	+	fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit and Fe-S binding subunit	NP_417357.1	432	f3f3f3	-1
NC_000913.3	3783653	3785053	+	xanthine:H(+) symporter XanQ	NP_417358.2	134	f3f3f3	-1
NC_000913.3	3785068	3786387	+	guanine deaminase	NP_417359.1	1476	f3f3f3	-1
NC_000913.3	3786423	3787790	+	guanine/hypoxanthine transporter GhxQ	YP_026186.1	605	f3f3f3	-1
NC_000913.3	3787826	3788314	-	putative oxidoreductase, 4Fe-4S ferredoxin-type subunit	NP_417362.4	142	f3f3f3	-1
NC_000913.3	3788314	3790233	-	fused putative oxidoreductase, Fe-S subunit and nucleotide-binding subunit	NP_417363.2	637	f3f3f3	-1
NC_000913.3	3790669	3792117	+	urate:H(+) symporter	NP_417364.2	134	f3f3f3	-1
NC_000913.3	3792119	3792240	+	uncharacterized protein YqfG	YP_002791254.1	-1	f3f3f3	-1
NC_000913.3	3792241	3792312	-	protein YqfH	YP_009518812.1|gnl|REF_b4753|CDS3440	-1	f3f3f3	-1
NC_000913.3	3792367	3792915	+	isopentenyl-diphosphate Delta-isomerase	NP_417365.1	-1	f3f3f3	-1
NC_000913.3	3792959	3794476	-	lysine--tRNA ligase, constitutive	NP_417366.1	861	f3f3f3	-1
NC_000913.3	3795510	3795584	-	peptide chain release factor RF2	NP_417367.1	101	f3f3f3	-1
NC_000913.3	3795675	3797408	-	ssDNA-specific exonuclease RecJ	NP_417368.1	327	f3f3f3	-1
NC_000913.3	3797414	3798124	-	protein disulfide isomerase DsbC	NP_417369.1	1457	f3f3f3	-1
NC_000913.3	3798149	3799045	-	site-specific recombinase	NP_417370.1	178	f3f3f3	-1
NC_000913.3	3799157	3799678	+	flavodoxin 2	NP_417371.1	1390	f3f3f3	-1
NC_000913.3	3799718	3800105	-	protein YgfX	NP_417372.1	-1	f3f3f3	-1
NC_000913.3	3800106	3800372	-	FAD assembly factor	NP_417373.1	-1	f3f3f3	-1
NC_000913.3	3800615	3801595	+	folate-binding protein	NP_417374.1	500	f3f3f3	-1
NC_000913.3	3801791	3802450	-	hemolysin-III family protein	NP_417375.1	-1	f3f3f3	-1
NC_000913.3	3802614	3802925	-	PUA-like domain-containing protein YqfB	NP_417376.1	-1	f3f3f3	-1
NC_000913.3	3802964	3804403	+	6-phospho-beta-glucosidase A	NP_417377.1	897	f3f3f3	-1
NC_000913.3	3804460	3805203	-	putative NAD(P)-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain	NP_417378.1	-1	f3f3f3	-1
NC_000913.3	3805470	3808343	-	glycine decarboxylase	NP_417379.1	-1	f3f3f3	-1
NC_000913.3	3808462	3808851	-	glycine cleavage system H protein	NP_417380.1	-1	f3f3f3	-1
NC_000913.3	3808875	3809969	-	aminomethyltransferase	NP_417381.1	-1	f3f3f3	-1
NC_000913.3	3810260	3810343	+	protein YqfI	YP_009518813.1|gnl|REF_b4754|CDS3462	-1	f3f3f3	-1
NC_000913.3	3810417	3811619	-	2-octaprenylphenol hydroxylase	NP_417382.1	188	f3f3f3	-1
NC_000913.3	3811642	3812816	-	2-octaprenyl-6-methoxyphenol hydroxylase	NP_417383.1	-1	f3f3f3	-1
NC_000913.3	3812817	3814142	-	proline aminopeptidase P II	NP_417384.1	1191	f3f3f3	-1
NC_000913.3	3814168	3814746	-	UPF0149 family protein YgfB	NP_417385.4	-1	f3f3f3	-1
NC_000913.3	3814914	3815243	+	cell division protein ZapA	NP_417386.1	-1	f3f3f3	-1
NC_000913.3	3815543	3816091	+	putative 5-formyltetrahydrofolate cyclo-ligase	NP_417387.3	552	f3f3f3	-1
NC_000913.3	3816192	3816251	-	toxic peptide IbsC	YP_002791255.1	-1	f3f3f3	-1
NC_000913.3	3816480	3817712	-	phosphoglycerate dehydrogenase	NP_417388.1	-1	f3f3f3	-1
NC_000913.3	3817968	3818627	-	ribose-5-phosphate isomerase A	NP_417389.1	-1	f3f3f3	-1
NC_000913.3	3818683	3818913	-	conserved protein YqfE	gnl|b2915|CDS3474	-1	f3f3f3	-1
NC_000913.3	3819055	3819948	+	DNA-binding transcriptional dual regulator ArgP	NP_417391.1	1	f3f3f3	-1
NC_000913.3	3820152	3822288	+	methylmalonyl-CoA mutase	NP_417392.1	-1	f3f3f3	-1
NC_000913.3	3822289	3823284	+	methylmalonyl-CoA mutase-interacting GTPase YgfD	NP_417393.1	-1	f3f3f3	-1
NC_000913.3	3823295	3824080	+	methylmalonyl-CoA decarboxylase	NP_417394.4	-1	f3f3f3	-1
NC_000913.3	3824104	3825578	+	propionyl-CoA:succinate CoA transferase	NP_417395.1	-1	f3f3f3	-1
NC_000913.3	3825579	3826475	-	putative LysR-type DNA-binding transcriptional regulator YgfI	NP_417396.4	1	f3f3f3	-1
NC_000913.3	3826642	3827382	-	uncharacterized protein YggE	NP_417397.1	-1	f3f3f3	-1
NC_000913.3	3827475	3828110	-	L-arginine exporter	NP_417398.1	1421	f3f3f3	-1
NC_000913.3	3828249	3829109	-	small conductance mechanosensitive channel MscS	NP_417399.1	-1	f3f3f3	-1
NC_000913.3	3829467	3830546	-	fructose-bisphosphate aldolase class II	NP_417400.1	-1	f3f3f3	-1
NC_000913.3	3830761	3831924	-	phosphoglycerate kinase	NP_417401.1	466	f3f3f3	-1
NC_000913.3	3831974	3832993	-	D-erythrose-4-phosphate dehydrogenase	NP_417402.1	120	f3f3f3	-1
NC_000913.3	3833278	3833987	-	P-loop NTPase domain-containing protein YggC	NP_417403.1	1183	f3f3f3	-1
NC_000913.3	3833988	3834497	-	fumarase E	NP_417404.1	1044	f3f3f3	-1
NC_000913.3	3834519	3835480	-	fructose 1,6-bisphosphatase YggF	NP_417405.1	185	f3f3f3	-1
NC_000913.3	3835481	3836758	-	putative zinc-binding dehydrogenase YggP	YP_026187.1	-1	f3f3f3	-1
NC_000913.3	3836773	3838161	-	mannitol-specific PTS enzyme IICB component CmtA	NP_417408.1	32	f3f3f3	-1
NC_000913.3	3838189	3838632	-	mannitol-specific PTS enzyme IIA component CmtB	NP_417409.1	32	f3f3f3	-1
NC_000913.3	3838946	3840937	-	transketolase 1	YP_026188.1	154	f3f3f3	-1
NC_000913.3	3841215	3841973	+	metalloprotease LoiP	NP_417411.2	1433	f3f3f3	-1
NC_000913.3	3842179	3843099	-	agmatinase	NP_417412.1	-1	f3f3f3	-1
NC_000913.3	3843237	3845213	-	arginine decarboxylase, biosynthetic	NP_417413.1	-1	f3f3f3	-1
NC_000913.3	3845222	3845353	-	acid stress response protein YqgB	NP_417414.2	-1	f3f3f3	-1
NC_000913.3	3845489	3845700	+	protein YqgC	NP_417415.1	-1	f3f3f3	-1
NC_000913.3	3845701	3845952	-	DUF2684 domain-containing protein YqgD	YP_009518814.1|gnl|REF_b2941|CDS3505	-1	f3f3f3	-1
NC_000913.3	3846008	3847162	+	methionine adenosyltransferase	NP_417417.1	469	f3f3f3	-1
NC_000913.3	3847586	3848980	+	galactose:H(+) symporter	NP_417418.1	57	f3f3f3	-1
NC_000913.3	3849057	3849554	+	conserved protein YggI	NP_417419.1	-1	f3f3f3	-1
NC_000913.3	3849649	3850356	+	DNA-specific endonuclease I	NP_417420.1	1483	f3f3f3	-1
NC_000913.3	3850436	3851167	+	16S rRNA m(3)U1498 methyltransferase	NP_417421.4	355	f3f3f3	-1
NC_000913.3	3851180	3852130	+	glutathione synthetase	NP_417422.1	745	f3f3f3	-1
NC_000913.3	3852239	3852802	+	DUF179 domain-containing protein YqgE	NP_417423.4	1332	f3f3f3	-1
NC_000913.3	3852802	3853218	+	ribonuclease H-like domain containing nuclease	NP_417424.1	248	f3f3f3	-1
NC_000913.3	3853402	3854382	-	Type II/IV secretion system family protein	NP_417425.2	115	f3f3f3	-1
NC_000913.3	3854400	3855104	+	PLP homeostasis protein	NP_417426.1	1423	f3f3f3	-1
NC_000913.3	3855122	3855684	+	uncharacterized protein YggT	NP_417427.1	-1	f3f3f3	-1
NC_000913.3	3855685	3855975	+	conserved protein YggU	NP_417428.2	-1	f3f3f3	-1
NC_000913.3	3855983	3856568	+	dITP/XTP pyrophosphatase	NP_417429.1	1238	f3f3f3	-1
NC_000913.3	3856569	3857705	+	putative coproporphyrinogen-III oxidase-like protein YggW	NP_417430.1	925	f3f3f3	-1
NC_000913.3	3857860	3858867	-	DUF1202 domain-containing protein YggM	NP_417431.1	-1	f3f3f3	-1
NC_000913.3	3858984	3860030	-	L-asparaginase 2	NP_417432.1	1462	f3f3f3	-1
NC_000913.3	3860206	3860925	-	putative EcfF	NP_417433.1	-1	f3f3f3	-1
NC_000913.3	3861109	3861435	-	protein YggL	NP_417434.4	-1	f3f3f3	-1
NC_000913.3	3861435	3862154	-	tRNA m(7)G46 methyltransferase	NP_417435.1	-1	f3f3f3	-1
NC_000913.3	3862315	3863367	+	adenine DNA glycosylase	NP_417436.1	1488	f3f3f3	-1
NC_000913.3	3863395	3863670	+	putative Fe(2(+))-trafficking protein	NP_417437.1	-1	f3f3f3	-1
NC_000913.3	3863735	3864814	+	membrane-bound lytic murein transglycosylase C	NP_417438.2	922	f3f3f3	-1
NC_000913.3	3865016	3866272	+	nucleoside:H(+) symporter NupG	NP_417439.4	895	f3f3f3	-1
NC_000913.3	3866322	3868457	-	ornithine decarboxylase, biosynthetic	NP_417440.4	413	f3f3f3	-1
NC_000913.3	3868855	3869562	+	DUF554 domain-containing protein YqgA	NP_417441.1	-1	f3f3f3	-1
NC_000913.3	3869892	3870428	-	putative type II secretion system M-type protein	NP_417442.1	-1	f3f3f3	-1
NC_000913.3	3870430	3871290	-	putative type II secretion system L-type protein	gnl|b2969|CDS3542	-1	f3f3f3	-1
NC_000913.3	3871356	3872222	-	putative type II secretion system C-type protein	gnl|b2970|CDS3543	-1	f3f3f3	-1
NC_000913.3	3872369	3872779	-	lipoprotein YghG	NP_417445.1	-1	f3f3f3	-1
NC_000913.3	3872845	3873654	-	prepilin peptidase	NP_417446.4	1348	f3f3f3	-1
NC_000913.3	3873852	3878414	-	putative lipoprotein YghJ	YP_026189.1	-1	f3f3f3	-1
NC_000913.3	3878899	3880581	-	glycolate/lactate:H(+) symporter GlcA	NP_417449.1	1260	f3f3f3	-1
NC_000913.3	3880936	3883107	-	malate synthase G	NP_417450.1	1230	f3f3f3	-1
NC_000913.3	3883129	3883533	-	putative heme-binding protein GlcG	NP_417451.1	-1	f3f3f3	-1
NC_000913.3	3883538	3884761	-	glycolate dehydrogenase, putative iron-sulfur subunit	YP_026190.1	-1	f3f3f3	-1
NC_000913.3	3884772	3885824	-	glycolate dehydrogenase, putative FAD-binding subunit	YP_026191.1	617	f3f3f3	-1
NC_000913.3	3885824	3887323	-	glycolate dehydrogenase, putative FAD-linked subunit	NP_417453.1	617	f3f3f3	-1
NC_000913.3	3887574	3888338	+	DNA-binding transcriptional dual regulator GlcC	NP_417454.1	7	f3f3f3	-1
NC_000913.3	3888345	3889479	-	putative DNA-binding transcriptional regulator YghO	YP_009518815.1|gnl|REF_b2981|CDS3558	-1	f3f3f3	-1
NC_000913.3	3889480	3890496	+	IS5 transposase and trans-activator	NP_417456.1	20	f3f3f3	-1
NC_000913.3	3890643	3891710	-	putative transport protein YghQ	YP_026192.1	-1	f3f3f3	-1
NC_000913.3	3891756	3892514	-	putative ATP-binding protein YghR	NP_417458.1	856	f3f3f3	-1
NC_000913.3	3892546	3893259	-	putative ATP-binding protein YghS	NP_417459.1	856	f3f3f3	-1
NC_000913.3	3893433	3894125	+	putative ATP-binding protein YghT	NP_417460.1	856	f3f3f3	-1
NC_000913.3	3894174	3895673	-	metal phosphate:H(+) symporter PitB	NP_417461.1	907	f3f3f3	-1
NC_000913.3	3895965	3897824	-	fused glutathionylspermidine amidase/glutathionylspermidine synthetase	NP_417462.1	827	f3f3f3	-1
NC_000913.3	3898029	3898895	+	disulfide reductase/organic hydroperoxide reductase	NP_417463.4	908	f3f3f3	-1
NC_000913.3	3899018	3899266	-	hydrogenase 2 accessory protein	NP_417464.1	1121	f3f3f3	-1
NC_000913.3	3899279	3899612	-	hydrogenase maturation protein HybF	NP_417465.1	791	f3f3f3	-1
NC_000913.3	3899613	3900093	-	hydrogenase 2-specific chaperone	NP_417466.1	-1	f3f3f3	-1
NC_000913.3	3900094	3900588	-	putative hydrogenase 2 maturation protease	NP_417467.1	-1	f3f3f3	-1
NC_000913.3	3900588	3902287	-	hydrogenase 2 large subunit	NP_417468.1	873	f3f3f3	-1
NC_000913.3	3902288	3903455	-	hydrogenase 2 membrane subunit	NP_417469.1	-1	f3f3f3	-1
NC_000913.3	3903456	3904442	-	hydrogenase 2 iron-sulfur protein	NP_417470.1	54	f3f3f3	-1
NC_000913.3	3904445	3905563	-	hydrogenase 2 small subunit	NP_417471.1	-1	f3f3f3	-1
NC_000913.3	3905752	3906039	-	DUF2623 domain-containing protein YghW	NP_417472.1	-1	f3f3f3	-1
NC_000913.3	3906158	3906898	-	putative hydrolase fragment	gnl|b4658|CDS3579	-1	f3f3f3	-1
NC_000913.3	3906899	3907042	-	protein YqhI	YP_009518816.1|gnl|REF_b4755|CDS3580	-1	f3f3f3	-1
NC_000913.3	3907199	3908239	+	L-glyceraldehyde 3-phosphate reductase	NP_417474.1	45	f3f3f3	-1
NC_000913.3	3908279	3908773	-	uncharacterized protein YqhA	NP_417475.1	-1	f3f3f3	-1
NC_000913.3	3908964	3909848	+	NADP(+)-dependent aldehyde reductase	NP_417476.1	-1	f3f3f3	-1
NC_000913.3	3910120	3910545	-	Ton complex subunit ExbD	NP_417478.1	864	f3f3f3	-1
NC_000913.3	3910552	3911286	-	Ton complex subunit ExbB	NP_417479.1	-1	f3f3f3	-1
NC_000913.3	3911538	3912725	+	cystathionine beta-lyase/L-cysteine desulfhydrase	NP_417481.1	1354	f3f3f3	-1
NC_000913.3	3912865	3913524	+	DedA family protein YghB	NP_417482.1	1485	f3f3f3	-1
NC_000913.3	3913564	3914520	-	DNA-binding transcriptional activator YqhC	NP_417483.2	5	f3f3f3	-1
NC_000913.3	3914657	3915820	+	NADPH-dependent aldehyde reductase YqhD	NP_417484.1	80	f3f3f3	-1
NC_000913.3	3915925	3916752	+	methylglyoxal reductase DkgA	NP_417485.4	45	f3f3f3	-1
NC_000913.3	3916952	3917878	+	DUF3828 domain-containing protein YqhG	YP_026195.1	-1	f3f3f3	-1
NC_000913.3	3917929	3918186	+	lipoprotein YqhH	NP_417487.1	1363	f3f3f3	-1
NC_000913.3	3918229	3920448	-	radical SAM superfamily protein YgiQ	YP_026196.1	-1	f3f3f3	-1
NC_000913.3	3920559	3921971	-	cell division protein required during stress conditions	NP_417489.1	1062	f3f3f3	-1
NC_000913.3	3922046	3922783	-	1-acylglycerol-3-phosphate O-acyltransferase	NP_417490.1	96	f3f3f3	-1
NC_000913.3	3923017	3925275	-	DNA topoisomerase IV subunit A	NP_417491.1	1391	f3f3f3	-1
NC_000913.3	3925413	3927020	-	putative deoxycholate binding periplasmic protein	NP_417492.1	46	f3f3f3	-1
NC_000913.3	3927153	3927548	-	antitoxin of the MqsRA toxin-antitoxin system/DNA-binding transcriptional repressor MqsA	NP_417493.1	-1	f3f3f3	-1
NC_000913.3	3927550	3927846	-	mRNA interferase/toxin of the MqsR-MqsA toxin-antitoxin system	NP_417494.1	-1	f3f3f3	-1
NC_000913.3	3928051	3928533	-	DNA-binding transcriptional repressor YgiV	YP_026197.1	-1	f3f3f3	-1
NC_000913.3	3928586	3928978	-	BOF family protein YgiW	NP_417496.1	1281	f3f3f3	-1
NC_000913.3	3929130	3929785	+	DNA-binding transcriptional activator QseB	NP_417497.1	74	f3f3f3	-1
NC_000913.3	3929786	3931135	+	sensory histidine kinase QseC	NP_417498.1	29	f3f3f3	-1
NC_000913.3	3931181	3931513	-	conserved inner membrane protein YgiZ	NP_417499.1	-1	f3f3f3	-1
NC_000913.3	3931832	3932413	+	NADPH:quinone oxidoreductase MdaB	NP_417500.1	-1	f3f3f3	-1
NC_000913.3	3932444	3932758	+	putative quinol monooxygenase YgiN	NP_417501.1	-1	f3f3f3	-1
NC_000913.3	3932806	3934698	-	DNA topoisomerase IV subunit B	NP_417502.1	-1	f3f3f3	-1
NC_000913.3	3934727	3935308	-	esterase YqiA	NP_417503.1	-1	f3f3f3	-1
NC_000913.3	3935308	3936135	-	cAMP phosphodiesterase	NP_417504.1	1309	f3f3f3	-1
NC_000913.3	3936160	3936582	-	DUF1249 domain-containing protein YqiB	NP_417505.1	-1	f3f3f3	-1
NC_000913.3	3936583	3937212	-	ADP-sugar pyrophosphatase	NP_417506.1	1247	f3f3f3	-1
NC_000913.3	3937417	3938898	+	outer membrane channel TolC	NP_417507.2	528	f3f3f3	-1
NC_000913.3	3938898	3939045	+	putative protein YgiA	YP_009518817.1|gnl|REF_b3036|CDS3619	-1	f3f3f3	-1
NC_000913.3	3939046	3939717	+	DUF1190 domain-containing protein YgiB	NP_417509.3	1182	f3f3f3	-1
NC_000913.3	3939723	3940883	+	putative enzyme with ATPase activity	NP_417510.1	827	f3f3f3	-1
NC_000913.3	3940921	3941736	-	4,5-DOPA dioxygenase extradiol	NP_417511.3	-1	f3f3f3	-1
NC_000913.3	3941852	3942625	+	heavy metal divalent cation transporter ZupT	NP_417512.1	1415	f3f3f3	-1
NC_000913.3	3942683	3942853	-	protein YqiD	YP_009518818.1|gnl|REF_b4756|CDS3625	-1	f3f3f3	-1
NC_000913.3	3943115	3943768	-	3,4-dihydroxy-2-butanone-4-phosphate synthase	NP_417513.1	72	f3f3f3	-1
NC_000913.3	3944142	3944432	+	ubiquinone biosynthesis accessory factor UbiK	NP_417514.4	-1	f3f3f3	-1
NC_000913.3	3944716	3945267	+	putative fimbrial protein YgiL	NP_417515.1	12	f3f3f3	-1
NC_000913.3	3945327	3945397	+	putative outer membrane usher protein YqiG	gnl|b3046|CDS=3629	-1	f3f3f3	-1
NC_000913.3	3945489	3945811	+	IS2 insertion element repressor InsA	NP_417516.3	135	f3f3f3	-1
NC_000913.3	3945812	3946717	+	IS2 insertion element protein InsB	NP_417517.1	140	f3f3f3	-1
NC_000913.3	3949183	3949932	+	putative fimbrial chaperone YqiH	NP_417519.4	23	f3f3f3	-1
NC_000913.3	3949934	3950998	+	putative fimbrial protein YqiI	NP_417520.1	1142	f3f3f3	-1
NC_000913.3	3951041	3951241	-	surface composition regulator	NP_417521.1	-1	f3f3f3	-1
NC_000913.3	3951510	3952139	+	putative inner membrane protein	NP_417522.1	-1	f3f3f3	-1
NC_000913.3	3952166	3953827	+	protein YqiK	NP_417523.1	-1	f3f3f3	-1
NC_000913.3	3954068	3954127	+	putative toxic peptide IbsD	YP_002791256.1	-1	f3f3f3	-1
NC_000913.3	3954443	3954502	+	toxic peptide IbsE	YP_002791257.1	-1	f3f3f3	-1
NC_000913.3	3954622	3956055	-	fused heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase	NP_417524.1	1266	f3f3f3	-1
NC_000913.3	3956103	3958943	-	fused glutamine synthetase deadenylase/glutamine synthetase adenylyltransferase	NP_417525.1	-1	f3f3f3	-1
NC_000913.3	3958966	3960267	-	inorganic triphosphatase	NP_417526.1	-1	f3f3f3	-1
NC_000913.3	3960509	3961129	+	putative signal transduction protein (SH3 domain)	NP_417527.1	-1	f3f3f3	-1
NC_000913.3	3961193	3962431	+	fused tRNA nucleotidyltransferase/2',3'-cyclic phosphodiesterase/2' nucleotidase and phosphatase	NP_417528.1	109	f3f3f3	-1
NC_000913.3	3962612	3963433	-	undecaprenyl pyrophosphate phosphatase	NP_417529.1	1406	f3f3f3	-1
NC_000913.3	3963523	3963891	-	dihydroneopterin aldolase	NP_417530.2	1289	f3f3f3	-1
NC_000913.3	3963996	3964613	+	putative glycerol-3-phosphate acyltransferase	NP_417531.1	496	f3f3f3	-1
NC_000913.3	3964626	3965558	-	DNA-binding transcriptional activator Dan	NP_417532.1	1	f3f3f3	-1
NC_000913.3	3965765	3966672	+	L(+)-tartrate dehydratase subunit alpha	NP_417533.1	1461	f3f3f3	-1
NC_000913.3	3966673	3967278	+	L(+)-tartrate dehydratase subunit beta	NP_417534.1	-1	f3f3f3	-1
NC_000913.3	3967326	3968789	+	L-tartrate:succinate antiporter	NP_417535.1	878	f3f3f3	-1
NC_000913.3	3968832	3969845	-	N(6)-L-threonylcarbamoyladenine synthase, TsaD subunit	NP_417536.1	218	f3f3f3	-1
NC_000913.3	3970083	3970298	+	30S ribosomal subunit protein S21	NP_417537.1	1432	f3f3f3	-1
NC_000913.3	3970409	3972154	+	DNA primase	NP_417538.1	164	f3f3f3	-1
NC_000913.3	3972349	3974190	+	RNA polymerase, sigma 70 (sigma D) factor	NP_417539.1	358	f3f3f3	-1
NC_000913.3	3974269	3974775	-	stationary phase mismatch/uracil DNA glycosylase	NP_417540.1	-1	f3f3f3	-1
NC_000913.3	3975029	3975793	-	NADPH-dependent ferric chelate reductase	NP_417541.1	-1	f3f3f3	-1
NC_000913.3	3976081	3976704	+	DNA-binding transcriptional repressor NfeR	NP_417542.1	-1	f3f3f3	-1
NC_000913.3	3976858	3978378	-	aerotaxis sensor receptor, flavoprotein	NP_417543.1	84	f3f3f3	-1
NC_000913.3	3978796	3980175	+	putrescine aminotransferase	NP_417544.5	-1	f3f3f3	-1
NC_000913.3	3980217	3980549	-	putative tRNA-binding protein YgjH	NP_417545.1	-1	f3f3f3	-1
NC_000913.3	3980768	3981751	+	DNA-binding transcriptional repressor EbgR	NP_417546.1	4	f3f3f3	-1
NC_000913.3	3981935	3985023	+	evolved beta-D-galactosidase subunit alpha	YP_026199.1	838	f3f3f3	-1
NC_000913.3	3985024	3985473	+	DUF386 domain-containing evolved beta-D-galactosidase subunit beta	NP_417548.1	-1	f3f3f3	-1
NC_000913.3	3985536	3986969	+	putative transporter YgjI	YP_026200.1	806	f3f3f3	-1
NC_000913.3	3987103	3988173	+	protein YgjJ	NP_417550.1	-1	f3f3f3	-1
NC_000913.3	3988190	3990541	+	glycoside hydrolase	NP_417551.1	-1	f3f3f3	-1
NC_000913.3	3990967	3992985	+	2,4-dienoyl-CoA reductase	NP_417552.1	1360	f3f3f3	-1
NC_000913.3	3993030	3993442	-	antitoxin/DNA-binding transcriptional repressor HigA	NP_417553.1	-1	f3f3f3	-1
NC_000913.3	3993443	3993757	-	ribosome-dependent mRNA interferase toxin HigB	NP_417554.1	-1	f3f3f3	-1
NC_000913.3	3994041	3995177	-	23S rRNA m(2)G1835 methyltransferase	NP_417555.4	1190	f3f3f3	-1
NC_000913.3	3995262	3995765	+	putative metal-dependent hydrolase	NP_417556.2	893	f3f3f3	-1
NC_000913.3	3995842	3996534	+	DUF218 domain-containing protein YgjQ	NP_417557.1	1471	f3f3f3	-1
NC_000913.3	3996613	3997599	+	putative oxidoreductase YgjR	NP_417558.2	-1	f3f3f3	-1
NC_000913.3	3997882	3998847	+	putative membrane-bound redox modulator Alx	YP_026201.1	841	f3f3f3	-1
NC_000913.3	3999246	4000490	+	serine/threonine:Na(+) symporter	NP_417560.1	-1	f3f3f3	-1
NC_000913.3	4000495	4001046	-	inner membrane protein	NP_417561.1	-1	f3f3f3	-1
NC_000913.3	4001129	4002616	-	D-altronate dehydratase	NP_417562.1	1264	f3f3f3	-1
NC_000913.3	4002631	4004043	-	D-glucoronate/D-galacturonate isomerase	NP_417563.1	-1	f3f3f3	-1
NC_000913.3	4004526	4005824	+	hexuronate transporter	NP_417564.2	62	f3f3f3	-1
NC_000913.3	4005954	4006730	+	DNA-binding transcriptional repressor ExuR	NP_417565.2	7	f3f3f3	-1
NC_000913.3	4007075	4007737	+	DedA family protein YqjA	NP_417566.1	1485	f3f3f3	-1
NC_000913.3	4007741	4008124	+	modulator protein MzrA	NP_417567.1	-1	f3f3f3	-1
NC_000913.3	4008271	4008639	+	DUF1090 domain-containing protein YqjC	NP_417568.2	-1	f3f3f3	-1
NC_000913.3	4008677	4008982	+	ribosome- and membrane-associated DUF883 domain-containing protein YqjD	NP_417569.1	860	f3f3f3	-1
NC_000913.3	4008985	4009378	+	conserved inner membrane protein YqjE	NP_417570.1	-1	f3f3f3	-1
NC_000913.3	4009379	4009678	+	conserved protein YqjK	NP_417571.1	-1	f3f3f3	-1
NC_000913.3	4009864	4010256	+	DoxX family protein	NP_417572.2	1375	f3f3f3	-1
NC_000913.3	4010326	4011312	+	glutathionyl-hydroquinone reductase YqjG	NP_417573.1	-1	f3f3f3	-1
NC_000913.3	4011606	4011971	+	putative inner membrane protein	NP_417574.1	832	f3f3f3	-1
NC_000913.3	4012213	4012569	+	putative inner membrane protein	NP_417575.1	832	f3f3f3	-1
NC_000913.3	4012620	4013516	-	DNA-binding transcriptional activator YhaJ	NP_417576.1	1	f3f3f3	-1
NC_000913.3	4013621	4014322	+	bicupin-related protein	NP_417577.1	901	f3f3f3	-1
NC_000913.3	4014345	4014509	+	uncharacterized protein YhaL	NP_417578.2	-1	f3f3f3	-1
NC_000913.3	4014643	4015953	-	putative L-cysteine desulfidase CyuA	YP_026202.1	-1	f3f3f3	-1
NC_000913.3	4015981	4017312	-	putative D/L-serine transporter	YP_026203.3	425	f3f3f3	-1
NC_000913.3	4017587	4018951	-	L-serine deaminase III	YP_026204.1	792	f3f3f3	-1
NC_000913.3	4019023	4019412	-	putative enamine/imine deaminase	NP_417583.4	133	f3f3f3	-1
NC_000913.3	4019426	4021720	-	2-ketobutyrate formate-lyase/pyruvate formate-lyase 4	YP_026205.1	422	f3f3f3	-1
NC_000913.3	4021754	4022962	-	propionate kinase	NP_417585.2	1412	f3f3f3	-1
NC_000913.3	4022988	4024319	-	threonine/serine:H(+) symporter	NP_417586.1	425	f3f3f3	-1
